year,quarter,rank,big_area,Location type,small_area,registeredUsers
2018,1,2,delhi,pincodes,110092,83600
2018,1,3,delhi,pincodes,110085,61333
2018,1,4,delhi,pincodes,110086,59970
2018,1,5,delhi,pincodes,110044,55765
2018,1,6,delhi,pincodes,110096,50625
2018,1,7,delhi,pincodes,110041,47451
2018,1,8,delhi,pincodes,110043,46307
2018,1,9,delhi,pincodes,110084,44143
2018,1,10,delhi,pincodes,110042,42647
2018,1,1,goa,districts,north goa,57769
2018,1,2,goa,districts,south goa,34167
2018,1,1,goa,pincodes,403516,6466
2018,1,2,goa,pincodes,403601,5251
2018,1,3,goa,pincodes,403001,5240
2018,1,4,goa,pincodes,403401,5138
2018,1,5,goa,pincodes,403802,3850
2018,1,6,goa,pincodes,403722,3844
2018,1,7,goa,pincodes,403507,3831
2018,1,8,goa,pincodes,403521,2841
2018,1,9,goa,pincodes,403515,2443
2018,1,10,goa,pincodes,403509,2386
2018,1,1,gujarat,districts,ahmadabad,572811
2018,1,2,gujarat,districts,surat,489852
2018,1,3,gujarat,districts,vadodara,205722
2018,1,4,gujarat,districts,rajkot,133017
2018,1,5,gujarat,districts,gandhinagar,118201
2018,1,6,gujarat,districts,bharuch,101575
2018,1,7,gujarat,districts,kachchh,97838
2018,1,8,gujarat,districts,mahesana,97004
2018,1,9,gujarat,districts,banas kantha,93506
2018,1,10,gujarat,districts,bhavnagar,87683
2018,1,1,gujarat,pincodes,395006,72275
2018,1,2,gujarat,pincodes,395010,45734
2018,1,3,gujarat,pincodes,395004,37825
2018,1,4,gujarat,pincodes,382350,32292
2018,1,5,gujarat,pincodes,394210,31969
2018,1,6,gujarat,pincodes,395003,30787
2018,1,7,gujarat,pincodes,382481,25321
2018,1,8,gujarat,pincodes,395009,23628
2018,1,9,gujarat,pincodes,396191,22824
2018,1,10,gujarat,pincodes,382415,22742
2018,1,1,haryana,districts,gurugram,474081
2018,1,2,haryana,districts,faridabad,231504
2018,1,3,haryana,districts,hisar,113872
2018,1,4,haryana,districts,rewari,85350
2018,1,5,haryana,districts,sonipat,79638
2018,1,6,haryana,districts,panipat,74739
2018,1,7,haryana,districts,karnal,73612
2018,1,8,haryana,districts,sirsa,70800
2018,1,9,haryana,districts,rohtak,62452
2018,1,10,haryana,districts,bhiwani,57585
2018,1,1,haryana,pincodes,122001,82656
2018,1,2,haryana,pincodes,121004,52178
2018,1,3,haryana,pincodes,121003,48088
2018,1,4,haryana,pincodes,122002,42709
2018,1,5,haryana,pincodes,122006,42454
2018,1,6,haryana,pincodes,121001,42239
2018,1,7,haryana,pincodes,124001,36966
2018,1,8,haryana,pincodes,123401,34462
2018,1,9,haryana,pincodes,122051,33437
2018,1,10,haryana,pincodes,132001,31575
2018,1,1,himachal-pradesh,districts,solan,50035
2018,1,2,himachal-pradesh,districts,kangra,39016
2018,1,3,himachal-pradesh,districts,shimla,28214
2018,1,4,himachal-pradesh,districts,mandi,26238
2018,1,5,himachal-pradesh,districts,sirmaur,15880
2018,1,6,himachal-pradesh,districts,hamirpur,15614
2018,1,7,himachal-pradesh,districts,kullu,15318
2018,1,8,himachal-pradesh,districts,una,13234
2018,1,9,himachal-pradesh,districts,bilaspur,11975
2018,1,10,himachal-pradesh,districts,chamba,8678
2018,1,1,himachal-pradesh,pincodes,173205,21409
2018,1,2,himachal-pradesh,pincodes,174101,10157
2018,1,3,himachal-pradesh,pincodes,173025,6327
2018,1,4,himachal-pradesh,pincodes,175131,4677
2018,1,5,himachal-pradesh,pincodes,171001,4527
2018,1,6,himachal-pradesh,pincodes,173212,4335
2018,1,7,himachal-pradesh,pincodes,175001,3744
2018,1,8,himachal-pradesh,pincodes,176001,2951
2018,1,9,himachal-pradesh,pincodes,176061,2940
2018,1,10,himachal-pradesh,pincodes,174303,2912
2018,1,1,jammu-&-kashmir,districts,jammu,45294
2018,1,2,jammu-&-kashmir,districts,srinagar,18233
2018,1,3,jammu-&-kashmir,districts,baramulla,16299
2018,1,4,jammu-&-kashmir,districts,budgam,11594
2018,1,5,jammu-&-kashmir,districts,anantnag,11556
2018,1,6,jammu-&-kashmir,districts,udhampur,8457
2018,1,7,jammu-&-kashmir,districts,pulwama,8441
2018,1,8,jammu-&-kashmir,districts,kathua,8039
2018,1,9,jammu-&-kashmir,districts,kupwara,7254
2018,1,10,jammu-&-kashmir,districts,samba,6534
2018,1,1,jammu-&-kashmir,pincodes,182101,5269
2018,1,2,jammu-&-kashmir,pincodes,193201,5007
2018,1,3,jammu-&-kashmir,pincodes,180001,4190
2018,1,4,jammu-&-kashmir,pincodes,192231,3395
2018,1,5,jammu-&-kashmir,pincodes,180005,3065
2018,1,6,jammu-&-kashmir,pincodes,190001,2944
2018,1,7,jammu-&-kashmir,pincodes,180020,2936
2018,1,8,jammu-&-kashmir,pincodes,192301,2818
2018,1,9,jammu-&-kashmir,pincodes,180012,2709
2018,1,10,jammu-&-kashmir,pincodes,180004,2652
2018,1,1,jharkhand,districts,ranchi,159444
2018,1,2,jharkhand,districts,dhanbad,130195
2018,1,3,jharkhand,districts,east singhbhum,103016
2018,1,4,jharkhand,districts,bokaro,101673
2018,1,5,jharkhand,districts,hazaribagh,56421
2018,1,6,jharkhand,districts,giridih,45940
2018,1,7,jharkhand,districts,ramgarh,37875
2018,1,8,jharkhand,districts,deoghar,35229
2018,1,9,jharkhand,districts,palamu,31788
2018,1,10,jharkhand,districts,saraikela kharsawan,31177
2018,1,1,jharkhand,pincodes,834001,48548
2018,1,2,jharkhand,pincodes,826001,25207
2018,1,3,jharkhand,pincodes,827013,21680
2018,1,4,jharkhand,pincodes,831001,15661
2018,1,5,jharkhand,pincodes,825303,13476
2018,1,6,jharkhand,pincodes,834002,13270
2018,1,7,jharkhand,pincodes,832108,12041
2018,1,8,jharkhand,pincodes,834008,10546
2018,1,9,jharkhand,pincodes,825409,10069
2018,1,10,jharkhand,pincodes,834005,10018
2018,1,1,karnataka,districts,bengaluru urban,1922368
2018,1,2,karnataka,districts,mysuru,150799
2018,1,3,karnataka,districts,belagavi,140320
2018,1,4,karnataka,districts,dharwad,106877
2018,1,5,karnataka,districts,ballari,103566
2018,1,6,karnataka,districts,bengaluru rural,87955
2018,1,7,karnataka,districts,dakshina kannada,87491
2018,1,8,karnataka,districts,tumakuru,82955
2018,1,9,karnataka,districts,kalaburagi,81933
2018,1,10,karnataka,districts,vijayapura,68814
2018,1,1,karnataka,pincodes,560068,98487
2018,1,2,karnataka,pincodes,560037,75304
2018,1,3,karnataka,pincodes,560076,65302
2018,1,4,karnataka,pincodes,560100,61796
2018,1,5,karnataka,pincodes,560078,61759
2018,1,6,karnataka,pincodes,560043,48734
2018,1,7,karnataka,pincodes,560066,46324
2018,1,8,karnataka,pincodes,560064,42625
2018,1,9,karnataka,pincodes,560058,42501
2018,1,10,karnataka,pincodes,560103,42384
2018,1,1,kerala,districts,ernakulam,159188
2018,1,2,kerala,districts,malappuram,86063
2018,1,3,kerala,districts,kozhikode,83422
2018,1,4,kerala,districts,thiruvananthapuram,81846
2018,1,5,kerala,districts,thrissur,67247
2018,1,6,kerala,districts,kannur,54093
2018,1,7,kerala,districts,palakkad,51507
2018,1,8,kerala,districts,kottayam,43142
2018,1,9,kerala,districts,kollam,41946
2018,1,10,kerala,districts,alappuzha,39275
2018,1,1,kerala,pincodes,682042,6594
2018,1,2,kerala,pincodes,682024,5559
2018,1,3,kerala,pincodes,695001,4654
2018,1,4,kerala,pincodes,682025,4572
2018,1,5,kerala,pincodes,682020,4402
2018,1,6,kerala,pincodes,682035,4009
2018,1,7,kerala,pincodes,673032,3987
2018,1,8,kerala,pincodes,682032,3908
2018,1,9,kerala,pincodes,682301,3613
2018,1,10,kerala,pincodes,673016,3347
2018,1,1,ladakh,districts,leh ladakh,7255
2018,1,2,ladakh,districts,kargil,1529
2018,1,1,ladakh,pincodes,194104,2329
2018,1,2,ladakh,pincodes,194101,1584
2018,1,3,ladakh,pincodes,194201,1397
2018,1,4,ladakh,pincodes,194401,670
2018,1,5,ladakh,pincodes,194107,641
2018,1,6,ladakh,pincodes,194103,458
2018,1,7,ladakh,pincodes,194102,353
2018,1,8,ladakh,pincodes,194105,259
2018,1,9,ladakh,pincodes,194106,255
2018,1,10,ladakh,pincodes,194703,241
2018,1,1,lakshadweep,districts,lakshadweep,501
2018,1,1,lakshadweep,pincodes,682555,175
2018,1,2,lakshadweep,pincodes,682557,85
2018,1,3,lakshadweep,pincodes,682551,78
2018,1,4,lakshadweep,pincodes,682559,71
2018,1,5,lakshadweep,pincodes,682552,44
2018,1,6,lakshadweep,pincodes,682556,37
2018,1,7,lakshadweep,pincodes,682554,10
2018,1,8,lakshadweep,pincodes,682558,1
2018,1,1,madhya-pradesh,districts,indore,366977
2018,1,2,madhya-pradesh,districts,bhopal,307312
2018,1,3,madhya-pradesh,districts,gwalior,142453
2018,1,4,madhya-pradesh,districts,jabalpur,115953
2018,1,5,madhya-pradesh,districts,ujjain,84441
2018,1,6,madhya-pradesh,districts,rewa,73336
2018,1,7,madhya-pradesh,districts,sagar,72857
2018,1,8,madhya-pradesh,districts,chhindwara,65005
2018,1,9,madhya-pradesh,districts,dhar,63440
2018,1,10,madhya-pradesh,districts,dewas,62902
2018,1,1,madhya-pradesh,pincodes,452001,42977
2018,1,2,madhya-pradesh,pincodes,452010,40850
2018,1,3,madhya-pradesh,pincodes,455001,37899
2018,1,4,madhya-pradesh,pincodes,482002,37645
2018,1,5,madhya-pradesh,pincodes,462001,27351
2018,1,6,madhya-pradesh,pincodes,482001,26665
2018,1,7,madhya-pradesh,pincodes,452016,25256
2018,1,8,madhya-pradesh,pincodes,457001,24909
2018,1,9,madhya-pradesh,pincodes,485001,24806
2018,1,10,madhya-pradesh,pincodes,462022,24661
2018,1,1,maharashtra,districts,pune,1211643
2018,1,2,maharashtra,districts,mumbai suburban,719300
2018,1,3,maharashtra,districts,thane,631864
2018,1,4,maharashtra,districts,nashik,321402
2018,1,5,maharashtra,districts,nagpur,280007
2018,1,6,maharashtra,districts,aurangabad,266324
2018,1,7,maharashtra,districts,mumbai,233538
2018,1,8,maharashtra,districts,ahmednagar,197473
2018,1,9,maharashtra,districts,solapur,190033
2018,1,10,maharashtra,districts,raigad,173015
2018,1,1,maharashtra,pincodes,410501,55174
2018,1,2,maharashtra,pincodes,411057,54638
2018,1,3,maharashtra,pincodes,411033,53647
2018,1,4,maharashtra,pincodes,411014,52495
2018,1,5,maharashtra,pincodes,431003,49627
2018,1,6,maharashtra,pincodes,421302,48926
2018,1,7,maharashtra,pincodes,421201,46211
2018,1,8,maharashtra,pincodes,410206,44726
2018,1,9,maharashtra,pincodes,411041,41663
2018,1,10,maharashtra,pincodes,411046,41385
2018,1,1,manipur,districts,imphal west,11304
2018,1,2,manipur,districts,imphal east,6759
2018,1,3,manipur,districts,thoubal,2764
2018,1,4,manipur,districts,bishnupur,2371
2018,1,5,manipur,districts,churachandpur,1524
2018,1,6,manipur,districts,kangpokpi,1439
2018,1,7,manipur,districts,kakching,915
2018,1,8,manipur,districts,ukhrul,602
2018,1,9,manipur,districts,tamenglong,550
2018,1,10,manipur,districts,jiribam,460
2018,1,1,manipur,pincodes,795004,5825
2018,1,2,manipur,pincodes,795001,2063
2018,1,3,manipur,pincodes,795138,1608
2018,1,4,manipur,pincodes,795008,1230
2018,1,5,manipur,pincodes,795133,1211
2018,1,6,manipur,pincodes,795002,1189
2018,1,7,manipur,pincodes,795130,1034
2018,1,8,manipur,pincodes,795149,1034
2018,1,9,manipur,pincodes,795009,970
2018,1,10,manipur,pincodes,795010,948
2018,1,1,meghalaya,districts,east khasi hills,9310
2018,1,2,meghalaya,districts,west garo hills,3671
2018,1,3,meghalaya,districts,ribhoi,1891
2018,1,4,meghalaya,districts,east jaintia hills,1419
2018,1,5,meghalaya,districts,west jaintia hills,736
2018,1,6,meghalaya,districts,south garo hills,343
2018,1,7,meghalaya,districts,south west garo hills,299
2018,1,8,meghalaya,districts,west khasi hills,299
2018,1,9,meghalaya,districts,north garo hills,254
2018,1,10,meghalaya,districts,east garo hills,236
2018,1,1,meghalaya,pincodes,793001,2493
2018,1,2,meghalaya,pincodes,793002,1386
2018,1,3,meghalaya,pincodes,794001,1033
2018,1,4,meghalaya,pincodes,793210,999
2018,1,5,meghalaya,pincodes,793011,943
2018,1,6,meghalaya,pincodes,793101,908
2018,1,7,meghalaya,pincodes,794105,855
2018,1,8,meghalaya,pincodes,794101,752
2018,1,9,meghalaya,pincodes,793007,646
2018,1,10,meghalaya,pincodes,793004,613
2018,1,1,mizoram,districts,aizawl,4550
2018,1,2,mizoram,districts,lunglei,879
2018,1,3,mizoram,districts,kolasib,486
2018,1,4,mizoram,districts,lawngtlai,474
2018,1,5,mizoram,districts,champhai,358
2018,1,6,mizoram,districts,mamit,316
2018,1,7,mizoram,districts,serchhip,299
2018,1,8,mizoram,districts,saiha,231
2018,1,1,mizoram,pincodes,796005,1339
2018,1,2,mizoram,pincodes,796009,1181
2018,1,3,mizoram,pincodes,796012,662
2018,1,4,mizoram,pincodes,796701,515
2018,1,5,mizoram,pincodes,796017,393
2018,1,6,mizoram,pincodes,796014,301
2018,1,7,mizoram,pincodes,796008,296
2018,1,8,mizoram,pincodes,796321,280
2018,1,9,mizoram,pincodes,796081,221
2018,1,10,mizoram,pincodes,796181,211
2018,1,1,nagaland,districts,dimapur,8249
2018,1,2,nagaland,districts,kohima,3036
2018,1,3,nagaland,districts,mokokchung,1043
2018,1,4,nagaland,districts,mon,525
2018,1,5,nagaland,districts,phek,487
2018,1,6,nagaland,districts,wokha,465
2018,1,7,nagaland,districts,zunheboto,385
2018,1,8,nagaland,districts,tuensang,377
2018,1,9,nagaland,districts,peren,218
2018,1,10,nagaland,districts,kiphire,168
2018,1,1,nagaland,pincodes,797112,3362
2018,1,2,nagaland,pincodes,797001,1100
2018,1,3,nagaland,pincodes,797115,1034
2018,1,4,nagaland,pincodes,797113,968
2018,1,5,nagaland,pincodes,797103,798
2018,1,6,nagaland,pincodes,797120,780
2018,1,7,nagaland,pincodes,797117,764
2018,1,8,nagaland,pincodes,798601,709
2018,1,9,nagaland,pincodes,797118,520
2018,1,10,nagaland,pincodes,797116,514
2018,1,1,odisha,districts,khordha,308390
2018,1,2,odisha,districts,cuttack,135972
2018,1,3,odisha,districts,ganjam,126158
2018,1,4,odisha,districts,baleshwar,100919
2018,1,5,odisha,districts,jajapur,81133
2018,1,6,odisha,districts,sundargarh,75201
2018,1,7,odisha,districts,puri,69923
2018,1,8,odisha,districts,kendujhar,58968
2018,1,9,odisha,districts,bhadrak,58050
2018,1,10,odisha,districts,anugul,56617
2018,1,1,odisha,pincodes,751024,20624
2018,1,2,odisha,pincodes,751012,19414
2018,1,3,odisha,pincodes,751002,19137
2018,1,4,odisha,pincodes,760001,18195
2018,1,5,odisha,pincodes,751006,17601
